W,H,w1,h1,w2,h2
500,375,293.0,176.0,435.0,374.0
500,375,87.0,50.0,217.0,374.0
500,375,287.0,71.0,320.0,134.0
500,375,230.0,70.0,252.0,134.0
500,375,199.0,84.0,220.0,118.0
500,375,186.0,75.0,199.0,100.0
500,375,96.0,74.0,122.0,113.0
500,375,75.0,73.0,97.0,106.0
389,500,21.0,21.0,348.0,491.0
500,375,372.0,141.0,499.0,373.0
500,375,13.0,145.0,136.0,360.0
500,375,434.0,17.0,499.0,168.0
500,375,246.0,138.0,411.0,374.0
500,375,163.0,46.0,325.0,230.0
500,375,18.0,99.0,155.0,326.0
500,375,154.0,126.0,287.0,328.0
500,375,0.0,1.0,467.0,374.0
500,333,161.0,126.0,289.0,189.0
500,375,35.0,0.0,499.0,373.0
500,375,0.0,198.0,39.0,292.0
500,375,0.0,84.0,28.0,278.0
500,375,63.0,163.0,150.0,209.0
500,375,146.0,166.0,185.0,199.0
500,375,212.0,90.0,499.0,244.0
500,375,0.0,8.0,499.0,374.0
500,375,1.0,1.0,499.0,374.0
500,333,382.0,32.0,417.0,92.0
500,333,0.0,190.0,20.0,251.0
500,333,18.0,75.0,477.0,310.0
500,375,214.0,113.0,325.0,247.0
500,375,379.0,191.0,499.0,237.0
500,375,12.0,123.0,156.0,248.0
334,500,73.0,78.0,333.0,450.0
500,375,35.0,127.0,433.0,270.0
375,500,144.0,102.0,208.0,255.0
375,500,211.0,186.0,303.0,416.0
375,500,364.0,226.0,374.0,273.0
375,500,342.0,227.0,360.0,254.0
375,500,324.0,230.0,338.0,245.0
375,500,307.0,223.0,325.0,242.0
375,500,44.0,198.0,361.0,407.0
500,322,180.0,125.0,361.0,286.0
500,322,251.0,77.0,311.0,237.0
500,331,439.0,160.0,499.0,241.0
500,331,96.0,158.0,217.0,225.0
500,331,442.0,115.0,499.0,216.0
500,331,103.0,112.0,168.0,218.0
500,333,166.0,121.0,221.0,274.0
500,333,188.0,87.0,275.0,315.0
500,333,258.0,72.0,439.0,319.0
500,333,375.0,84.0,442.0,303.0
500,333,420.0,184.0,487.0,305.0
500,375,123.0,67.0,318.0,309.0
332,500,0.0,112.0,182.0,407.0
332,500,60.0,110.0,323.0,475.0
332,500,158.0,60.0,216.0,167.0
332,500,314.0,96.0,331.0,154.0
332,500,36.0,170.0,331.0,470.0
500,375,26.0,41.0,204.0,374.0
500,375,149.0,30.0,361.0,372.0
500,375,365.0,56.0,499.0,310.0
500,375,368.0,162.0,428.0,332.0
500,375,228.0,177.0,280.0,285.0
500,374,193.0,141.0,351.0,255.0
500,374,1.0,141.0,120.0,268.0
500,374,205.0,54.0,315.0,238.0
500,374,0.0,66.0,70.0,246.0
500,374,129.0,91.0,170.0,206.0
500,400,110.0,11.0,395.0,399.0
500,335,134.0,92.0,320.0,297.0
500,333,112.0,194.0,149.0,212.0
500,333,223.0,192.0,267.0,207.0
500,333,236.0,193.0,271.0,211.0
500,333,247.0,195.0,286.0,213.0
500,333,258.0,193.0,334.0,218.0
500,333,94.0,190.0,123.0,194.0
500,333,78.0,201.0,155.0,220.0
500,333,154.0,204.0,168.0,221.0
500,375,21.0,85.0,432.0,343.0
500,375,22.0,95.0,90.0,145.0
500,375,297.0,86.0,499.0,242.0
500,333,285.0,92.0,490.0,228.0
500,333,0.0,65.0,306.0,325.0
375,500,147.0,145.0,268.0,499.0
375,500,286.0,172.0,329.0,249.0
375,500,314.0,171.0,335.0,248.0
375,500,143.0,173.0,170.0,243.0
375,500,122.0,173.0,135.0,199.0
375,500,49.0,173.0,62.0,205.0
375,500,102.0,177.0,128.0,195.0
375,500,0.0,48.0,340.0,498.0
500,375,101.0,212.0,472.0,374.0
500,375,379.0,117.0,442.0,173.0
500,375,323.0,159.0,412.0,220.0
500,375,149.0,127.0,232.0,228.0
500,375,92.0,171.0,170.0,287.0
500,375,17.0,297.0,251.0,374.0
500,375,467.0,267.0,499.0,374.0
500,331,3.0,121.0,497.0,257.0
500,331,97.0,74.0,425.0,166.0
500,375,117.0,76.0,259.0,303.0
500,375,1.0,188.0,499.0,374.0
500,375,274.0,66.0,367.0,100.0
500,375,315.0,76.0,435.0,116.0
500,375,265.0,94.0,396.0,141.0
500,375,90.0,72.0,178.0,110.0
500,375,343.0,116.0,432.0,164.0
500,375,1.0,110.0,261.0,298.0
500,375,265.0,62.0,331.0,180.0
500,375,159.0,178.0,421.0,373.0
500,375,0.0,173.0,185.0,373.0
500,375,60.0,89.0,212.0,254.0
500,375,156.0,78.0,260.0,216.0
500,375,269.0,97.0,338.0,187.0
500,375,421.0,115.0,499.0,223.0
500,375,379.0,91.0,498.0,216.0
500,370,35.0,249.0,78.0,353.0
500,370,159.0,25.0,370.0,240.0
500,375,163.0,164.0,449.0,209.0
500,333,85.0,149.0,499.0,332.0
500,333,29.0,88.0,46.0,112.0
500,333,42.0,105.0,57.0,146.0
500,333,5.0,102.0,18.0,141.0
500,333,161.0,128.0,223.0,184.0
500,333,255.0,121.0,311.0,172.0
500,333,431.0,115.0,494.0,177.0
500,333,365.0,148.0,478.0,332.0
500,333,230.0,162.0,391.0,332.0
500,333,0.0,164.0,161.0,332.0
500,375,55.0,91.0,421.0,373.0
500,333,0.0,0.0,478.0,332.0
500,332,460.0,154.0,487.0,172.0
500,332,262.0,158.0,308.0,185.0
500,332,1.0,138.0,155.0,224.0
500,332,317.0,162.0,418.0,295.0
500,332,314.0,122.0,388.0,258.0
500,332,332.0,125.0,414.0,270.0
500,332,139.0,183.0,271.0,291.0
375,500,0.0,0.0,372.0,410.0
500,276,12.0,86.0,489.0,247.0
500,276,238.0,30.0,347.0,104.0
500,276,232.0,28.0,318.0,80.0
500,276,110.0,55.0,128.0,111.0
500,276,131.0,53.0,151.0,93.0
500,276,155.0,58.0,170.0,74.0
500,375,263.0,291.0,319.0,336.0
500,375,244.0,274.0,285.0,312.0
500,375,263.0,262.0,290.0,288.0
500,375,308.0,263.0,333.0,301.0
500,375,161.0,282.0,186.0,315.0
500,375,141.0,267.0,172.0,290.0
500,375,0.0,287.0,20.0,317.0
500,375,72.0,0.0,314.0,374.0
500,375,53.0,126.0,96.0,267.0
500,375,0.0,117.0,32.0,299.0
500,337,198.0,108.0,499.0,335.0
500,333,1.0,191.0,31.0,264.0
500,333,19.0,184.0,67.0,249.0
500,333,47.0,189.0,75.0,251.0
500,333,74.0,190.0,99.0,279.0
500,333,107.0,178.0,142.0,249.0
500,333,472.0,198.0,488.0,233.0
500,333,173.0,196.0,196.0,237.0
500,333,152.0,192.0,179.0,238.0
500,333,226.0,194.0,244.0,233.0
500,333,187.0,201.0,219.0,237.0
500,375,340.0,275.0,432.0,374.0
500,375,440.0,265.0,499.0,321.0
500,375,438.0,297.0,499.0,374.0
500,375,195.0,172.0,383.0,289.0
500,375,277.0,227.0,474.0,361.0
500,375,128.0,150.0,202.0,217.0
500,375,275.0,148.0,319.0,176.0
500,375,4.0,251.0,154.0,374.0
500,375,89.0,272.0,110.0,374.0
500,375,51.0,299.0,105.0,374.0
500,375,309.0,162.0,355.0,219.0
500,375,458.0,167.0,496.0,207.0
500,375,385.0,176.0,464.0,313.0
500,375,229.0,210.0,273.0,269.0
500,375,301.0,241.0,369.0,319.0
500,375,403.0,233.0,467.0,307.0
500,375,487.0,253.0,499.0,294.0
500,375,35.0,224.0,94.0,303.0
500,375,194.0,180.0,234.0,211.0
500,375,111.0,191.0,138.0,237.0
500,344,290.0,229.0,418.0,343.0
500,344,172.0,200.0,258.0,314.0
500,344,86.0,145.0,153.0,192.0
500,375,29.0,208.0,242.0,373.0
500,375,146.0,158.0,398.0,297.0
500,348,299.0,0.0,499.0,167.0
500,348,167.0,33.0,419.0,189.0
500,348,0.0,56.0,449.0,347.0
500,375,320.0,174.0,385.0,191.0
500,375,138.0,13.0,219.0,141.0
500,375,11.0,109.0,419.0,285.0
500,375,15.0,133.0,459.0,274.0
500,335,49.0,82.0,499.0,284.0
375,500,157.0,143.0,374.0,499.0
375,500,0.0,109.0,194.0,499.0
375,500,0.0,0.0,373.0,212.0
500,333,170.0,124.0,499.0,332.0
500,333,391.0,222.0,499.0,332.0
500,333,16.0,217.0,143.0,332.0
500,333,30.0,109.0,183.0,332.0
500,333,86.0,109.0,180.0,256.0
500,333,136.0,102.0,193.0,223.0
500,333,173.0,90.0,237.0,189.0
500,333,205.0,101.0,244.0,153.0
500,333,130.0,38.0,172.0,126.0
500,333,255.0,83.0,310.0,128.0
500,333,334.0,86.0,368.0,103.0
500,333,376.0,84.0,407.0,107.0
500,333,454.0,96.0,488.0,136.0
500,333,300.0,126.0,464.0,331.0
500,333,334.0,102.0,444.0,196.0
500,333,327.0,94.0,381.0,178.0
500,333,328.0,99.0,356.0,152.0
500,333,142.0,11.0,458.0,321.0
500,344,113.0,181.0,302.0,308.0
500,344,50.0,266.0,70.0,279.0
500,344,18.0,271.0,35.0,283.0
500,375,155.0,86.0,400.0,338.0
500,375,371.0,276.0,462.0,336.0
500,375,371.0,214.0,467.0,287.0
500,375,477.0,213.0,498.0,277.0
500,375,475.0,273.0,499.0,333.0
500,375,262.0,208.0,287.0,280.0
500,375,261.0,275.0,287.0,330.0
500,375,153.0,204.0,186.0,273.0
500,375,153.0,269.0,186.0,325.0
500,375,64.0,205.0,99.0,276.0
500,375,67.0,268.0,85.0,327.0
500,375,57.0,23.0,85.0,85.0
500,375,51.0,78.0,85.0,157.0
500,375,162.0,25.0,198.0,92.0
500,375,161.0,82.0,193.0,151.0
500,375,273.0,25.0,299.0,91.0
500,375,272.0,87.0,306.0,165.0
500,375,374.0,25.0,399.0,91.0
500,375,373.0,84.0,397.0,152.0
500,375,481.0,26.0,499.0,87.0
500,375,479.0,84.0,499.0,154.0
500,375,394.0,208.0,485.0,293.0
500,375,270.0,213.0,372.0,290.0
500,375,269.0,273.0,371.0,333.0
500,375,163.0,268.0,252.0,327.0
500,375,170.0,203.0,262.0,277.0
500,375,75.0,193.0,163.0,272.0
500,375,75.0,272.0,161.0,325.0
500,375,66.0,81.0,168.0,159.0
500,375,63.0,15.0,161.0,95.0
500,375,173.0,16.0,273.0,91.0
500,375,171.0,84.0,282.0,183.0
500,375,278.0,20.0,375.0,109.0
500,375,282.0,93.0,417.0,182.0
500,375,387.0,17.0,482.0,95.0
500,375,388.0,87.0,499.0,182.0
500,375,0.0,19.0,56.0,95.0
500,375,2.0,83.0,114.0,177.0
500,400,140.0,22.0,312.0,297.0
500,400,107.0,34.0,187.0,145.0
500,400,31.0,43.0,115.0,127.0
500,400,184.0,31.0,219.0,104.0
500,392,125.0,271.0,375.0,370.0
500,392,401.0,265.0,499.0,360.0
500,392,0.0,280.0,76.0,333.0
500,392,90.0,252.0,118.0,298.0
500,392,319.0,246.0,347.0,300.0
500,375,281.0,175.0,350.0,254.0
500,375,290.0,274.0,499.0,374.0
500,375,60.0,166.0,177.0,334.0
500,375,299.0,121.0,432.0,239.0
500,375,1.0,21.0,338.0,374.0
500,375,153.0,148.0,419.0,341.0
500,375,14.0,208.0,39.0,237.0
500,375,9.0,1.0,486.0,372.0
500,375,134.0,45.0,499.0,373.0
500,375,123.0,145.0,364.0,374.0
500,333,165.0,68.0,442.0,233.0
500,333,393.0,198.0,403.0,222.0
500,333,423.0,198.0,435.0,219.0
500,333,433.0,195.0,443.0,219.0
500,333,442.0,194.0,451.0,219.0
500,333,28.0,112.0,352.0,265.0
500,333,327.0,85.0,473.0,191.0
500,333,1.0,212.0,27.0,234.0
500,375,431.0,82.0,499.0,130.0
500,375,372.0,82.0,457.0,134.0
500,375,310.0,84.0,407.0,139.0
500,375,96.0,88.0,221.0,119.0
500,375,0.0,94.0,105.0,171.0
500,375,1.0,93.0,443.0,311.0
500,333,154.0,129.0,230.0,174.0
500,333,35.0,134.0,167.0,226.0
500,333,54.0,151.0,214.0,248.0
500,333,410.0,50.0,462.0,145.0
500,333,367.0,48.0,423.0,145.0
500,333,322.0,80.0,368.0,132.0
500,333,113.0,60.0,170.0,138.0
500,333,85.0,59.0,128.0,138.0
500,333,294.0,177.0,381.0,242.0
500,333,229.0,60.0,446.0,173.0
500,333,252.0,155.0,309.0,175.0
500,333,202.0,159.0,251.0,177.0
500,333,147.0,168.0,205.0,187.0
500,333,233.0,191.0,290.0,211.0
500,333,191.0,196.0,237.0,215.0
500,332,168.0,75.0,499.0,321.0
500,332,0.0,65.0,140.0,259.0
500,375,118.0,176.0,330.0,277.0
500,375,64.0,89.0,169.0,196.0
500,375,132.0,158.0,178.0,196.0
422,500,11.0,1.0,416.0,466.0
422,500,6.0,38.0,62.0,93.0
422,500,361.0,23.0,421.0,52.0
422,500,375.0,35.0,421.0,80.0
422,500,372.0,67.0,421.0,107.0
422,500,375.0,97.0,421.0,209.0
434,500,286.0,361.0,414.0,465.0
434,500,270.0,361.0,409.0,475.0
326,500,47.0,329.0,267.0,470.0
500,375,11.0,90.0,494.0,306.0
500,335,28.0,117.0,85.0,257.0
500,335,0.0,67.0,27.0,291.0
500,335,78.0,86.0,425.0,271.0
500,375,58.0,93.0,471.0,269.0
333,500,65.0,53.0,332.0,435.0
500,375,212.0,143.0,318.0,240.0
500,375,274.0,153.0,460.0,274.0
375,500,123.0,195.0,252.0,304.0
375,500,1.0,304.0,66.0,344.0
375,500,51.0,111.0,90.0,182.0
375,500,0.0,195.0,117.0,321.0
375,500,53.0,170.0,76.0,221.0
375,500,76.0,100.0,240.0,313.0
375,500,216.0,48.0,293.0,303.0
375,500,284.0,21.0,360.0,365.0
375,500,296.0,2.0,374.0,368.0
500,375,15.0,1.0,497.0,373.0
500,375,282.0,90.0,497.0,300.0
500,375,13.0,99.0,302.0,307.0
500,317,7.0,41.0,499.0,316.0
500,317,72.0,13.0,96.0,81.0
500,317,102.0,9.0,120.0,74.0
500,317,116.0,0.0,133.0,77.0
500,317,82.0,2.0,113.0,79.0
500,317,37.0,0.0,75.0,82.0
500,317,0.0,0.0,45.0,95.0
500,353,1.0,38.0,497.0,346.0
500,375,0.0,187.0,246.0,360.0
500,375,280.0,110.0,335.0,228.0
500,375,225.0,86.0,335.0,370.0
500,375,281.0,150.0,378.0,374.0
500,375,199.0,131.0,283.0,373.0
500,375,375.0,159.0,459.0,374.0
500,375,368.0,129.0,411.0,217.0
500,375,82.0,166.0,190.0,296.0
500,375,108.0,125.0,414.0,365.0
500,375,219.0,39.0,285.0,263.0
500,375,442.0,158.0,499.0,282.0
500,375,173.0,107.0,331.0,157.0
500,375,470.0,93.0,499.0,188.0
500,381,28.0,204.0,336.0,376.0
500,381,101.0,26.0,365.0,357.0
500,381,308.0,129.0,471.0,361.0
500,381,0.0,1.0,499.0,380.0
500,333,11.0,223.0,55.0,251.0
500,333,0.0,216.0,15.0,263.0
500,333,401.0,226.0,425.0,238.0
500,333,429.0,224.0,462.0,238.0
500,333,140.0,237.0,222.0,275.0
500,333,124.0,245.0,476.0,332.0
500,333,228.0,224.0,260.0,239.0
500,375,235.0,129.0,433.0,348.0
500,375,118.0,148.0,289.0,336.0
500,375,419.0,149.0,465.0,229.0
500,375,72.0,217.0,82.0,237.0
500,375,58.0,212.0,70.0,237.0
500,375,48.0,215.0,58.0,238.0
500,234,2.0,17.0,488.0,218.0
375,500,92.0,149.0,133.0,186.0
375,500,291.0,288.0,362.0,499.0
375,500,77.0,175.0,138.0,280.0
500,377,119.0,62.0,333.0,354.0
500,377,118.0,56.0,393.0,351.0
500,377,28.0,123.0,389.0,350.0
500,377,376.0,121.0,472.0,308.0
375,500,142.0,176.0,224.0,269.0
375,500,187.0,181.0,302.0,463.0
375,500,35.0,366.0,279.0,499.0
375,500,94.0,128.0,135.0,248.0
500,375,58.0,1.0,235.0,186.0
500,375,304.0,275.0,385.0,369.0
500,341,2.0,92.0,382.0,272.0
500,336,79.0,167.0,253.0,311.0
500,336,183.0,159.0,471.0,268.0
500,335,189.0,55.0,438.0,299.0
500,375,206.0,277.0,296.0,374.0
500,375,229.0,38.0,307.0,340.0
500,375,181.0,130.0,239.0,343.0
500,375,14.0,198.0,145.0,371.0
500,375,301.0,127.0,390.0,372.0
500,375,439.0,127.0,499.0,374.0
500,375,392.0,127.0,460.0,368.0
500,375,46.0,145.0,148.0,372.0
500,375,2.0,150.0,35.0,257.0
500,333,216.0,117.0,304.0,262.0
500,333,17.0,208.0,223.0,294.0
500,333,152.0,44.0,273.0,332.0
500,333,69.0,74.0,498.0,332.0
500,333,86.0,38.0,499.0,330.0
375,500,9.0,5.0,371.0,497.0
500,333,4.0,51.0,494.0,233.0
329,500,137.0,386.0,236.0,499.0
329,500,12.0,74.0,299.0,372.0
329,500,0.0,0.0,164.0,272.0
450,435,47.0,24.0,272.0,382.0
450,435,102.0,200.0,447.0,434.0
500,332,0.0,123.0,495.0,234.0
500,374,403.0,29.0,499.0,373.0
500,374,385.0,82.0,478.0,373.0
500,374,271.0,64.0,414.0,373.0
500,374,238.0,54.0,334.0,373.0
500,374,164.0,54.0,251.0,373.0
500,374,96.0,65.0,192.0,373.0
500,374,2.0,25.0,107.0,373.0
500,375,289.0,84.0,403.0,275.0
500,375,103.0,103.0,211.0,270.0
500,338,390.0,128.0,411.0,167.0
500,338,340.0,134.0,351.0,167.0
500,338,0.0,144.0,310.0,334.0
500,338,211.0,98.0,295.0,252.0
500,333,94.0,56.0,432.0,332.0
500,292,46.0,99.0,439.0,245.0
375,500,21.0,1.0,374.0,499.0
500,332,0.0,121.0,499.0,331.0
500,332,224.0,117.0,499.0,318.0
500,332,0.0,118.0,124.0,331.0
500,375,163.0,187.0,428.0,374.0
500,375,210.0,113.0,240.0,195.0
500,375,264.0,228.0,287.0,295.0
500,375,263.0,197.0,283.0,247.0
500,375,262.0,98.0,351.0,226.0
500,375,333.0,104.0,429.0,253.0
500,375,350.0,98.0,499.0,372.0
500,375,127.0,100.0,191.0,213.0
500,375,54.0,107.0,188.0,372.0
500,261,55.0,80.0,156.0,169.0
500,261,44.0,113.0,59.0,135.0
500,261,93.0,123.0,149.0,157.0
500,261,163.0,126.0,189.0,146.0
500,375,361.0,216.0,392.0,230.0
500,375,339.0,204.0,365.0,217.0
500,375,322.0,211.0,350.0,229.0
500,375,288.0,202.0,309.0,218.0
500,375,273.0,212.0,297.0,228.0
500,375,257.0,214.0,267.0,225.0
500,375,235.0,213.0,258.0,229.0
500,375,208.0,211.0,229.0,229.0
500,375,182.0,212.0,200.0,227.0
500,375,156.0,215.0,173.0,226.0
500,375,133.0,212.0,150.0,226.0
500,375,117.0,212.0,132.0,226.0
500,375,100.0,209.0,113.0,224.0
500,375,85.0,215.0,99.0,224.0
500,375,366.0,198.0,385.0,223.0
500,375,339.0,189.0,357.0,212.0
500,375,326.0,198.0,342.0,222.0
500,375,290.0,189.0,304.0,211.0
500,375,273.0,198.0,290.0,219.0
500,375,249.0,198.0,260.0,212.0
500,375,237.0,200.0,253.0,223.0
500,375,209.0,199.0,224.0,220.0
500,375,182.0,202.0,196.0,219.0
500,375,158.0,205.0,169.0,219.0
500,375,134.0,201.0,147.0,217.0
500,375,118.0,205.0,128.0,218.0
500,375,102.0,204.0,111.0,218.0
500,375,86.0,201.0,96.0,215.0
365,500,66.0,7.0,364.0,499.0
500,332,63.0,160.0,230.0,260.0
500,332,166.0,175.0,267.0,228.0
500,332,234.0,157.0,354.0,259.0
500,332,263.0,155.0,417.0,273.0
500,332,347.0,181.0,460.0,257.0
500,332,120.0,132.0,158.0,227.0
500,332,214.0,143.0,242.0,226.0
500,332,276.0,125.0,314.0,167.0
500,332,319.0,120.0,359.0,222.0
500,332,372.0,130.0,409.0,191.0
500,375,299.0,248.0,411.0,374.0
500,375,18.0,254.0,164.0,374.0
500,375,149.0,140.0,436.0,321.0
500,333,19.0,115.0,483.0,211.0
500,332,78.0,79.0,365.0,270.0
500,375,31.0,0.0,469.0,317.0
500,375,368.0,102.0,474.0,282.0
500,375,32.0,45.0,368.0,329.0
500,375,124.0,166.0,430.0,374.0
500,375,133.0,64.0,226.0,365.0
500,375,0.0,130.0,41.0,265.0
500,375,228.0,127.0,474.0,360.0
375,500,92.0,142.0,220.0,283.0
375,500,265.0,190.0,374.0,386.0
360,480,48.0,114.0,359.0,479.0
500,313,84.0,35.0,446.0,224.0
500,200,16.0,25.0,480.0,192.0
500,333,146.0,108.0,326.0,276.0
500,333,223.0,0.0,360.0,208.0
500,375,380.0,254.0,459.0,374.0
500,375,323.0,185.0,390.0,245.0
500,375,434.0,202.0,481.0,275.0
500,375,190.0,178.0,270.0,233.0
500,375,54.0,190.0,142.0,240.0
500,375,41.0,264.0,200.0,374.0
500,375,187.0,212.0,282.0,285.0
330,500,0.0,164.0,329.0,496.0
330,500,94.0,360.0,138.0,421.0
500,335,83.0,94.0,291.0,288.0
500,335,64.0,143.0,205.0,269.0
500,335,190.0,181.0,255.0,241.0
500,371,119.0,92.0,422.0,278.0
500,332,83.0,45.0,449.0,296.0
500,375,288.0,99.0,315.0,182.0
500,375,240.0,110.0,269.0,179.0
500,375,217.0,106.0,235.0,177.0
500,375,401.0,66.0,466.0,258.0
500,375,64.0,109.0,83.0,160.0
500,375,95.0,106.0,113.0,158.0
500,375,99.0,77.0,189.0,281.0
500,375,272.0,102.0,294.0,181.0
500,375,150.0,159.0,309.0,279.0
500,375,1.0,79.0,50.0,134.0
500,375,219.0,207.0,301.0,271.0
500,375,164.0,117.0,417.0,315.0
500,375,36.0,126.0,347.0,374.0
500,375,67.0,93.0,423.0,369.0
500,375,2.0,57.0,327.0,374.0
500,441,94.0,22.0,499.0,440.0
500,441,229.0,224.0,499.0,440.0
500,375,234.0,164.0,327.0,207.0
500,375,442.0,173.0,499.0,205.0
500,375,77.0,169.0,112.0,191.0
500,375,37.0,169.0,70.0,187.0
500,375,0.0,144.0,57.0,265.0
500,375,1.0,191.0,92.0,290.0
333,500,93.0,242.0,152.0,303.0
333,500,31.0,351.0,125.0,490.0
333,500,190.0,264.0,331.0,469.0
375,500,28.0,64.0,355.0,410.0
375,500,307.0,84.0,374.0,213.0
333,500,118.0,274.0,332.0,499.0
333,500,0.0,297.0,105.0,499.0
500,333,76.0,0.0,414.0,332.0
500,375,150.0,12.0,497.0,374.0
500,333,98.0,170.0,375.0,332.0
500,333,148.0,32.0,359.0,332.0
500,333,368.0,17.0,430.0,61.0
500,333,96.0,0.0,140.0,24.0
348,500,58.0,62.0,267.0,499.0
348,500,2.0,304.0,82.0,499.0
500,374,285.0,142.0,480.0,223.0
500,374,9.0,103.0,321.0,235.0
500,500,121.0,224.0,406.0,466.0
500,500,152.0,121.0,308.0,473.0
500,287,294.0,120.0,499.0,203.0
500,287,0.0,180.0,32.0,203.0
500,375,179.0,139.0,367.0,306.0
500,375,347.0,42.0,411.0,70.0
500,374,97.0,164.0,229.0,345.0
500,374,230.0,167.0,352.0,322.0
500,334,48.0,159.0,342.0,264.0
500,478,10.0,31.0,435.0,444.0
500,333,213.0,152.0,249.0,198.0
500,333,249.0,159.0,309.0,201.0
375,500,1.0,177.0,31.0,287.0
375,500,25.0,173.0,64.0,290.0
375,500,65.0,184.0,95.0,271.0
375,500,266.0,92.0,360.0,288.0
375,500,18.0,145.0,190.0,499.0
375,500,156.0,88.0,374.0,499.0
500,375,216.0,165.0,451.0,279.0
500,375,0.0,170.0,198.0,289.0
500,375,354.0,0.0,384.0,19.0
500,375,88.0,114.0,173.0,169.0
500,375,475.0,124.0,499.0,159.0
500,375,51.0,12.0,80.0,38.0
500,375,15.0,284.0,79.0,335.0
500,375,467.0,314.0,491.0,350.0
500,375,458.0,330.0,499.0,371.0
500,375,123.0,181.0,351.0,369.0
500,375,149.0,220.0,258.0,374.0
500,375,251.0,200.0,347.0,346.0
500,375,249.0,174.0,317.0,247.0
335,500,82.0,123.0,238.0,376.0
375,500,88.0,37.0,336.0,499.0
500,375,303.0,84.0,368.0,124.0
500,375,248.0,71.0,312.0,101.0
500,375,9.0,95.0,99.0,153.0
500,375,68.0,122.0,176.0,173.0
500,375,63.0,94.0,144.0,120.0
500,375,97.0,244.0,389.0,374.0
500,356,81.0,78.0,499.0,355.0
500,356,230.0,1.0,499.0,275.0
500,333,169.0,126.0,311.0,218.0
500,333,350.0,53.0,425.0,303.0
500,335,8.0,96.0,492.0,205.0
375,500,0.0,278.0,207.0,499.0
375,500,60.0,110.0,295.0,499.0
500,334,32.0,108.0,259.0,333.0
500,334,0.0,164.0,258.0,333.0
500,334,322.0,160.0,352.0,219.0
500,334,322.0,163.0,499.0,333.0
500,334,308.0,169.0,460.0,333.0
200,368,22.0,55.0,158.0,327.0
500,375,212.0,70.0,333.0,208.0
500,375,102.0,129.0,401.0,310.0
500,375,173.0,68.0,301.0,334.0
500,375,167.0,175.0,414.0,281.0
500,375,1.0,188.0,127.0,337.0
500,375,446.0,238.0,499.0,362.0
500,375,0.0,1.0,101.0,248.0
500,375,308.0,157.0,386.0,310.0
500,375,261.0,152.0,314.0,307.0
500,375,214.0,149.0,268.0,300.0
500,375,32.0,175.0,153.0,330.0
375,500,117.0,337.0,257.0,461.0
375,500,308.0,425.0,343.0,453.0
375,500,251.0,418.0,261.0,449.0
375,500,60.0,403.0,108.0,435.0
375,500,40.0,407.0,63.0,429.0
375,500,25.0,408.0,42.0,426.0
375,500,10.0,407.0,28.0,423.0
500,375,234.0,24.0,352.0,130.0
500,333,268.0,22.0,499.0,312.0
500,333,12.0,55.0,326.0,330.0
500,333,262.0,148.0,499.0,331.0
500,333,1.0,127.0,216.0,331.0
500,353,80.0,84.0,427.0,291.0
500,353,223.0,34.0,280.0,85.0
500,353,297.0,44.0,357.0,114.0
500,375,304.0,130.0,317.0,150.0
500,375,303.0,141.0,353.0,159.0
500,317,170.0,38.0,471.0,282.0
500,317,11.0,15.0,150.0,283.0
500,375,299.0,166.0,396.0,267.0
500,375,406.0,166.0,464.0,251.0
500,375,343.0,171.0,413.0,271.0
500,375,377.0,169.0,440.0,260.0
500,375,209.0,250.0,331.0,374.0
500,375,72.0,159.0,143.0,212.0
500,375,333.0,159.0,343.0,181.0
500,375,189.0,101.0,336.0,374.0
500,375,2.0,128.0,123.0,293.0
375,500,171.0,95.0,229.0,190.0
500,375,0.0,215.0,398.0,374.0
500,375,432.0,212.0,464.0,235.0
500,375,7.0,113.0,490.0,291.0
500,375,1.0,14.0,392.0,286.0
500,375,368.0,152.0,464.0,227.0
500,332,1.0,1.0,386.0,331.0
500,334,116.0,30.0,375.0,328.0
500,334,260.0,13.0,397.0,131.0
500,333,124.0,163.0,297.0,332.0
500,333,148.0,51.0,258.0,306.0
500,375,101.0,94.0,265.0,374.0
500,375,251.0,131.0,319.0,374.0
500,369,304.0,23.0,354.0,64.0
500,369,50.0,238.0,86.0,321.0
500,369,115.0,157.0,140.0,205.0
500,369,378.0,118.0,439.0,198.0
500,369,328.0,113.0,379.0,178.0
500,357,81.0,36.0,499.0,356.0
500,456,12.0,332.0,348.0,455.0
500,456,10.0,11.0,484.0,455.0
500,320,24.0,48.0,472.0,246.0
500,347,294.0,203.0,350.0,244.0
500,347,71.0,207.0,208.0,318.0
500,347,191.0,205.0,225.0,244.0
374,500,36.0,286.0,185.0,485.0
374,500,180.0,361.0,301.0,457.0
374,500,187.0,1.0,326.0,393.0
500,375,349.0,190.0,426.0,374.0
500,375,189.0,211.0,343.0,374.0
500,375,125.0,70.0,273.0,358.0
500,375,24.0,100.0,156.0,342.0
500,375,1.0,188.0,255.0,293.0
500,375,0.0,114.0,498.0,360.0
500,375,296.0,194.0,350.0,232.0
500,333,91.0,138.0,472.0,242.0
500,375,259.0,134.0,341.0,268.0
500,375,149.0,171.0,214.0,268.0
500,375,100.0,169.0,187.0,251.0
500,399,70.0,84.0,331.0,313.0
500,399,270.0,74.0,498.0,209.0
500,399,159.0,33.0,312.0,104.0
500,399,350.0,46.0,499.0,81.0
